web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570864696-4469","https://www.foxnews.com/politics","NYC council member launches Democratic primary challenge to Ocasio-Cortez","https://www.foxnews.com/politics/alexandria-ocasio-cortez-fernando-cabrera-democratic-primary","NYC council member launches Democratic primary challenge to Ocasio-Cortez","NYC council member launches Democratic primary challenge to Ocasio-Cortez","","Cabrera could face attacks over his past views on gay rights. According to Politico, a video surfaced in 2014 of Cabrera praising Uganda’s restrictive anti-gay laws. In response, Cabrera, who is also a pastor, pointed out that he has voted in favor of every piece of legislation supported by the LGBT caucus while on New York's city council.","1 day ago"
"1570865129-5137","https://www.foxnews.com/politics","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","https://www.foxnews.com/politics/california-newsom-abortion-pill-college-campus-students-for-life-america-lawsuit","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","","The bill’s author, state Sen. Connie Leyva, D-Chino, a  told the Associated Press: “Abortion is a protected right, and it is important that everyone — including college students — have access to that right, if they so choose.""","1 hour ago"
"1570865088-5071","https://www.foxnews.com/politics","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","https://www.foxnews.com/politics/federal-judge-pauses-opioid-lawsuits-against-purdue-pharma-sacker-family","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","","He pushed the parties to address concerns from opposing states.","5 hours ago"
"1570864795-4678","https://www.foxnews.com/politics","Peter Schweizer: Biden is going to have to address Ukraine issue front and center","https://video.foxnews.com/v/6094025021001/","Peter Schweizer: Biden is going to have to address Ukraine issue front and center","Peter Schweizer: Biden is going to have to address Ukraine issue front and center","","","null"
"1570864721-4496","https://www.foxnews.com/politics","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","https://www.foxnews.com/politics/trump-minneapolis-minnesota-rally-impeachment-push-security-costs-ilhan-omar","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","Trump belittles Bidens with graphic language at Minneapolis rally, as chaos unfolds outside arena","","""It's time to bring 'em home,"" Trump said to applause, referring generally to U.S. soldiers overseas. ""We've done our job.""","1 day ago"
"1570865129-5151","https://www.foxnews.com/politics","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","https://www.foxnews.com/politics/california-newsom-abortion-pill-college-campus-students-for-life-america-lawsuit","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","","The Associated Press contributed to this report.","1 hour ago"
"1570865129-5147","https://www.foxnews.com/politics","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","https://www.foxnews.com/politics/california-newsom-abortion-pill-college-campus-students-for-life-america-lawsuit","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","Pro-life group promises legal aid to those hurt by California's college 'abortion pill' law","","CLICK HERE FOR THE ALL-NEW FOXBUSINESS.COM","1 hour ago"
"1570865088-5083","https://www.foxnews.com/politics","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","https://www.foxnews.com/politics/federal-judge-pauses-opioid-lawsuits-against-purdue-pharma-sacker-family","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","Federal judge pauses opioid lawsuits against Purdue Pharma, Sackler family","","A court filing made public in Massachusetts this year asserts that members of the Sackler family were paid more than $4 billion by Purdue from 2007 to 2018. Much of the family's fortune is believed to be held outside the U.S., which could complicate lawsuits against the family over opioids.","5 hours ago"
"1570864926-4821","https://www.foxnews.com/politics","Jamil Jaffer on whether Rudy Giuliani is becoming a liability for President Trump","https://video.foxnews.com/v/6094130410001/","Jamil Jaffer on whether Rudy Giuliani is becoming a liability for President Trump","Jamil Jaffer on whether Rudy Giuliani is becoming a liability for President Trump","","","null"
"1570864547-4307","https://www.foxnews.com/politics","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","https://www.foxnews.com/politics/prosecutors-giuliani-associates-arrested-while-trying-to-board-international-flight-with-one-way-tickets","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","","Parnas and Fruman were involved in Giuliani's efforts to urge Ukrainian officials to investigate Trump's political rival Joe Biden and his family. That effort was also discussed by Trump in a July call with Ukraine's president and is at the heart of the impeachment probe.","1 day ago"
"1570864780-4625","https://www.foxnews.com/politics","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","https://www.foxnews.com/politics/drama-swirls-ahead-of-dems-planned-interview-with-ukraine-diplomat","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","","But after the White House abruptly blocked U.S. Ambassador to the E.U. Gordon Sondland from testifying shortly before his planned appearance on Tuesday, it remained unclear whether Yovanovitch would appear at all. The White House announced this week it would not comply at all with what it called Democrats' ""unconstitutional"" proceedings.","1 day ago"
"1570864752-4566","https://www.foxnews.com/politics","Biden's full-throated attack on Trump seen as double-edged sword","https://www.foxnews.com/politics/biden-trump-impeachment-attack-double-edged-sword","Biden's full-throated attack on Trump seen as double-edged sword","Biden's full-throated attack on Trump seen as double-edged sword","","He added that donors “are happy to see Biden taking on the fight with intensity.”","20 hours ago"
"1570865096-5087","https://www.foxnews.com/politics","Trump encourages Louisiana residents to get out and vote for a Republican governor","https://video.foxnews.com/v/6094272204001/","Trump encourages Louisiana residents to get out and vote for a Republican governor","Trump encourages Louisiana residents to get out and vote for a Republican governor","","","null"
"1570865080-5050","https://www.foxnews.com/politics","Trump announces acting Homeland Security Secretary McAleenan to leave post","https://www.foxnews.com/politics/trump-announces-acting-homeland-security-secretary-mcaleenan-to-leave-post","Trump announces acting Homeland Security Secretary McAleenan to leave post","Trump announces acting Homeland Security Secretary McAleenan to leave post","","McAleenan called senior DHS leaders Friday night and said he was ""leaving because of family,"" a source familiar with the call told Fox News. The same source also said McAleenan has been ""on the outs with the White House, they didn't listen to him anymore, and he knew he wasn't going to get nominated"" as DHS secretary.","7 hours ago"
"1570864966-4900","https://www.foxnews.com/politics","Appeals court blocks Ohio ban on Down syndrome abortions","https://www.foxnews.com/politics/ohio-down-syndrome-abortion-ban-federal-appeals-court","Appeals court blocks Ohio ban on Down syndrome abortions","Appeals court blocks Ohio ban on Down syndrome abortions","","BETO THREATENS TAX-EXEMPT STATUS OF CHURCHES IF THEY DON'T SUPPORT GAY MARRIAGE","11 hours ago"
"1570864696-4467","https://www.foxnews.com/politics","NYC council member launches Democratic primary challenge to Ocasio-Cortez","https://www.foxnews.com/politics/alexandria-ocasio-cortez-fernando-cabrera-democratic-primary","NYC council member launches Democratic primary challenge to Ocasio-Cortez","NYC council member launches Democratic primary challenge to Ocasio-Cortez","","“It was staggering to me,” Cabrera said. “We have somebody who literally dismantled the possibility of us having 25,000 jobs, and she has yet to bring any jobs into the district.”","1 day ago"
