web-scraper-order,web-scraper-start-url,article,article-href,title,subtitle,author,content,date
"1570838855-2446","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","The appeals court ruling on Friday centered on that third argument, and it was in some respects already obsolete because the premise of the argument was that the House was relying only on its routine legislative and oversight authorities, rather than any extra investigative powers that lawmakers gain when engaged in an impeachment inquiry.","Oct. 11, 2019"
"1570838870-2570","https://www.nytimes.com/section/politics","ImageDemocrats’ Bolder Stand on Labor Reflects Nation’s Ideological ShiftAmbitious moves to shift power to workers are being embraced by several presidential candidates.By Noam Scheiber","https://www.nytimes.com/2019/10/11/business/economy/democratic-candidates-labor-unions.html","Democrats’ Bolder Stand on Labor Reflects Nation’s Ideological Shift","null","Noam Scheiber","“The folks who don’t want this to happen will fight just as hard whether it’s small or big,” Ms. Block said. “But doing something bigger makes moving legislation easier because you have the potential to have a much bigger constituency behind it.”","Oct. 11, 2019, 3:43 p.m. ET"
"1570838844-2327","https://www.nytimes.com/section/politics","ImageHow Did Rudy Giuliani Get Here?The man hailed as “America’s Mayor” after 9/11 is now at the center of an impeachment inquiry of President Trump.","https://www.nytimes.com/2019/10/11/the-weekly/rudy-giuliani-trump-ukraine.html","How Did Rudy Giuliani Get Here?","null","null","","null"
"1570838862-2501","https://www.nytimes.com/section/politics","Image2020 Presidential Debate Schedule Announced for General ElectionThe presidential debates will be held in Indiana, Michigan and Tennessee, and a vice-presidential debate will be held in Utah.By Shane Goldmacher","https://www.nytimes.com/2019/10/11/us/politics/when-are-the-2020-presidential-debates.html","2020 Presidential Debate Schedule Announced for General Election","The presidential debates will be held in Indiana, Michigan and Tennessee, and a vice-presidential debate will be held in Utah.","Shane Goldmacher","All four debates will be held at universities, as has been recent custom.","Oct. 11, 2019"
"1570838851-2420","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","“It will be much easier now for American farmers to be able to ship to China,” he said. “And we’ve made some changes on our side too that will help the Chinese.”","Oct. 11, 2019"
"1570838848-2355","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","During a Labor Day swing through Iowa, Mr. Biden worked a chocolate-and-vanilla swirl machine at one union picnic and handed out ice cream sandwiches at another.","Oct. 11, 2019"
"1570838851-2408","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","“It the first time since the start of the trade war that negotiators have reached some solid result,” said Cui Fan, a prominent professor of trade policy at the University of International Business and Economics in Beijing.","Oct. 11, 2019"
"1570838860-2489","https://www.nytimes.com/section/politics","ImageSupport for Impeachment Has Grown but Also SlowedMany of the voters who back an inquiry have not reached the same conclusion on removal.By Nate Cohn","https://www.nytimes.com/2019/10/11/upshot/impeachment-trump-polling.html","Support for Impeachment Has Grown but Also Slowed","Many of the voters who back an inquiry have not reached the same conclusion on removal.","Nate Cohn","The high level of support suggests that, at least for now, Democrats are on firm political ground in examining Mr. Trump’s attempt to have Ukraine’s president investigate a political rival’s family. Many voters seem to be taking the allegations against Mr. Trump seriously, and they may eventually determine that his conduct merits removal from office.","Oct. 11, 2019"
"1570838851-2404","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","John Neuffer, the president of the Semiconductor Industry Association, said the deal was “welcome news” for his industry that would give “both sides a chance to get back to the negotiating table to strike a more comprehensive deal.”","Oct. 11, 2019"
"1570838860-2490","https://www.nytimes.com/section/politics","ImageSupport for Impeachment Has Grown but Also SlowedMany of the voters who back an inquiry have not reached the same conclusion on removal.By Nate Cohn","https://www.nytimes.com/2019/10/11/upshot/impeachment-trump-polling.html","Support for Impeachment Has Grown but Also Slowed","Many of the voters who back an inquiry have not reached the same conclusion on removal.","Nate Cohn","But for now, many of the voters who support an inquiry have not reached that conclusion. Polls asking whether voters support impeaching Mr. Trump and removing him from office show far more mixed results. The same Washington Post/George Mason University survey found that 49 percent supported removing Mr. Trump from office, while 44 percent opposed. And other recent polls, including one from NBC/WSJ, suggest that fewer Americans support impeaching and removing the president than not. Question wording, question order or even the timing of the survey in a rapidly unfolding news environment could explain the differences.","Oct. 11, 2019"
"1570838841-2311","https://www.nytimes.com/section/politics","ImageWhy Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander Burns","https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html","Why Populist Democrats Have Gained the Upper Hand in the 2020 Race","null","Alexander Burns","Mr. Buttigieg in particular has been moving assertively in recent weeks to position himself as a center-left alternative to both Mr. Biden and Ms. Warren, using his considerable war chest to run television ads in Iowa.","null"
"1570838855-2444","https://www.nytimes.com/section/politics","ImageCongress Can Seek Trump’s Financial Records, Appeals Court RulesThe ruling, by a three-judge panel, handed a victory to House Democrats whose efforts to obtain the documents have been stonewalled by the White House.By Charlie Savage","https://www.nytimes.com/2019/10/11/us/politics/mazars-trump-tax-returns.html","Congress Can Seek Trump’s Financial Records, Appeals Court Rules","null","Charlie Savage","This week, Mr. Trump’s White House counsel, Pat A. Cipollone, sent a letter to the House declaring that the administration would not cooperate with the House’s impeachment inquiry, such as by providing documents or permitting witnesses to testify.","Oct. 11, 2019"
"1570838844-2325","https://www.nytimes.com/section/politics","ImageHow Did Rudy Giuliani Get Here?The man hailed as “America’s Mayor” after 9/11 is now at the center of an impeachment inquiry of President Trump.","https://www.nytimes.com/2019/10/11/the-weekly/rudy-giuliani-trump-ukraine.html","How Did Rudy Giuliani Get Here?","null","null","[Join the conversation about @theweekly on Twitter and Instagram. #TheWeeklyNYT]","null"
"1570838851-2412","https://www.nytimes.com/section/politics","ImageTrump Reaches ‘Phase 1’ Deal With China and Delays Planned TariffsPresident Trump said he had reached an agreement with China to walk back tensions in the trade war as he met with a top Chinese envoy FridayBy Ana Swanson","https://www.nytimes.com/2019/10/11/business/economy/us-china-trade-deal.html","Trump Reaches ‘Phase 1’ Deal With China and Delays Planned Tariffs","null","Ana Swanson","In August, the Treasury Department formally designated China a currency manipulator for the first time since 1994, at the direction of Mr. Trump. The largely symbolic move came amid frustration among American officials that China was counteracting the president’s tariffs by devaluing the renminbi.","Oct. 11, 2019"
