web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
1571004762-110,https://www.nytimes.com/search?query=bernie+sanders,"The Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. EpsteinPRINT EDITIONPast a 7-Year-Old’s Bedtime? Not When These Candidates Are in Town|October 12, 2019, Page A19",https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html?searchResultPosition=30,The Democrats Worth Staying Up Past Bedtime For,"For the way-too-young-to-vote crowd, 2020 events are still a draw.",,"Oct. 11, 2019","Eric Heininger, a fund-raiser for nonprofit organizations, and his wife, Tiffani Milless, a physician, toted their 9-month-old daughter, Charlotte, around the Polk County Steak Fry last month to get her in pictures with as many contenders as possible. Dressed in a red-white-and-blue sundress, Charlotte met Ms. Warren, Mr. Buttigieg, Mr. O’Rourke and the entrepreneur Andrew Yang. At earlier campaign events, she was photographed with Mr. Sanders, Senator Cory Booker of New Jersey and former Gov. John Hickenlooper of Colorado, who ended his campaign in August."
1571004816-713,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Will Participate in Next Debate, His Campaign SaysThe Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.By Sydney EmberPRINT EDITIONSanders’s Campaign Says He Will Be Ready for Democrats’ Next Debate|October 4, 2019, Page A17",https://www.nytimes.com/2019/10/03/us/politics/bernie-sanders-debate-heart.html?searchResultPosition=7,"Bernie Sanders Will Participate in Next Debate, His Campaign Says",The Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.,,"Oct. 3, 2019","“If everything is fine,” she said, “The campaign should be operating as normal.”"
1571004799-513,https://www.nytimes.com/search?query=bernie+sanders,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders AnymoreThe Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.By Sydney EmberPRINT EDITIONThey Still Love Bernie, But This Time Around He’s Got Competition|September 21, 2019, Page A22",https://www.nytimes.com/2019/09/20/us/politics/bernie-sanders-young-voters.html?searchResultPosition=14,"Young Voters Still ‘Feel the Bern,’ but Not Just for Bernie Sanders Anymore","The Vermont senator benefited from a wave of enthusiasm from young people in 2016. Many still love him, but not him alone.",,"Published Sept. 20, 2019","Olivia Stecklein, 19, a student at the University of Iowa, said she had been a fan of Mr. Sanders since 2015 but was now choosing between him and Ms. Warren."
1571004788-335,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","“He was thrilled,” recalled Beth Mintz, a professor of sociology at the University of Vermont and a member of a task force that accompanied Mr. Sanders. “It gave him much more confidence in the possibility of the single-payer system as a solution.”"
1571004814-685,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Is Hospitalized, Raising Questions About His CandidacyThe Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.By Sydney Ember and Jonathan MartinPRINT EDITIONHeart Trouble Pulls Sanders From the Trail|October 3, 2019, Page A1",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-health.html?searchResultPosition=8,"Bernie Sanders Is Hospitalized, Raising Questions About His Candidacy",The Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.,,"Published Oct. 2, 2019","The onetime captain of his high school track team, Mr. Sanders has done the same. He has pursued a blistering campaign schedule often characterized by multiple stops a day, and has been loath to take time off from the trail. He pitched in the softball game his campaign staged over the summer on Iowa’s “Field of Dreams,” and his aides have released other images of him playing catch or basketball."
1571004788-384,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","By the time Mr. Sanders was mounting his 1988 congressional run, he was speaking about health care in the kind of dogmatic terms he uses today, and he was broadening his vision beyond Vermont. He praised the National League of Cities for adopting a resolution to establish a national health system."
1571004816-706,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Will Participate in Next Debate, His Campaign SaysThe Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.By Sydney EmberPRINT EDITIONSanders’s Campaign Says He Will Be Ready for Democrats’ Next Debate|October 4, 2019, Page A17",https://www.nytimes.com/2019/10/03/us/politics/bernie-sanders-debate-heart.html?searchResultPosition=7,"Bernie Sanders Will Participate in Next Debate, His Campaign Says",The Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.,,"Oct. 3, 2019","Still, the incident is likely to intensify the focus on Mr. Sanders’s age, but also on age generally in the Democratic race, where the three top candidates — Mr. Sanders, former Vice President Joseph R. Biden Jr. and Senator Elizabeth Warren — are all in their 70s."
1571004820-739,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Had Heart Attack, His Doctors Say as He Leaves Hospital“After two and a half days in the hospital, I feel great, and after taking a short time off, I look forward to getting back to work,” Mr. Sanders said.By Sydney EmberPRINT EDITIONSanders Had Heart Attack On the Trail|October 5, 2019, Page A1",https://www.nytimes.com/2019/10/04/us/politics/bernie-sanders-hospital.html?searchResultPosition=5,"Bernie Sanders Had Heart Attack, His Doctors Say as He Leaves Hospital",null,,"Published Oct. 4, 2019","At that point, Mr. Sanders was taken to an urgent care facility, where doctors determined that he should be transferred to a hospital. He was then taken by ambulance to Desert Springs Hospital Medical Center."
1571004788-342,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ FlourishedThe Vermont senator has staked his presidential campaign, and much of his political legacy, on transforming health care in America. His mother’s illness, and a trip he made to study the Canadian system, help explain why.By Sydney EmberPRINT EDITIONSanders Developed Vision for Health Care on Jaunts to Canada|September 10, 2019, Page A1",https://www.nytimes.com/2019/09/09/us/politics/bernie-sanders-health-care.html?searchResultPosition=19,"Bernie Sanders Went to Canada, and a Dream of ‘Medicare for All’ Flourished",null,,"Sept. 9, 2019","“It was kind of mind blowing to realize that the country 50 miles away from where I live — that people could go to the doctor whenever they wanted and not have to take out their wallet,” he said."
1571004767-147,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","The third quarter is known as perhaps the toughest to raise money in, as big donors are often out of town vacationing in July and August while small contributors spend less time online in the summer. But the money totals are critical not only to set budgets, hire staff and run ads but also because they mark the last time in 2019 that campaigns must open their books, hardening public perception of viability — or lack of it — during a crucial three-month period."
1571004773-210,https://www.nytimes.com/search?query=bernie+sanders,"Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 RaceHere are seven things that happened on the presidential campaign trail this week.By Maggie Astor and Matt StevensPRINT EDITIONOctober 13, 2019",https://www.nytimes.com/2019/10/12/us/politics/joe-biden-impeachment-bernie-sanders.html?searchResultPosition=26,"Biden on Impeachment, L.G.B.T.Q. Forum: This Week in the 2020 Race",Here are seven things that happened on the presidential campaign trail this week.,,"Oct. 12, 2019","CNN and the Human Rights Campaign hosted the latest subject-based forum of the presidential race on Thursday, focused on gay, lesbian, bisexual and transgender issues. Protesters interrupted the event at several points to call attention to the murders of black transgender women, and the candidates seemed to welcome the reminder."
